Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeBand,OrgIncomeBucket,DeptAvgIncome,RelIncomeRatio,DeptIncomeBucket,Gender_Marital,RoleTenureBand,RecentPromotion,Promo_AgeBand,EducationLevel,EnvSatLevel,CommuteBand,JobHopperBand,MgrTenureBand,Attrition
33,Non-Travel,Sales,17,3,Life Sciences,4,Male,3,4,Manager,3,Single,17444,1,No,3,4,0,10,2,3,10,8,6,0,29-33,16k-20k,6959.17264573991,2.5066198078414432,Above Avg,Male_Single,6-8 yrs,No,No_29-33,Bachelors,Very High,12-17 km,0-1,0–2 yrs,No
29,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Female,2,1,Research Scientist,1,Single,2404,6,Yes,4,3,0,3,5,3,0,0,0,0,29-33,1k-5k,6281.252861602497,0.382726193797376,Below Avg,Female_Single,,Yes,Yes_29-33,Bachelors,Very High,6-11 km,6+,0–2 yrs,Yes
33,Travel_Rarely,Research & Development,13,1,Life Sciences,2,Female,3,1,Research Scientist,4,Single,3452,3,No,3,1,0,5,4,3,3,2,0,2,29-33,1k-5k,6281.252861602497,0.5495718889303419,Below Avg,Female_Single,0-2 yrs,Yes,Yes_29-33,Below College,Medium,12-17 km,2-3,0–2 yrs,No
45,Travel_Rarely,Research & Development,1,4,Medical,4,Female,3,1,Laboratory Technician,4,Divorced,2270,3,No,3,4,2,8,2,3,5,3,0,2,44-48,1k-5k,6281.252861602497,0.3613928701830464,Below Avg,Female_Divorced,3-5 yrs,Yes,Yes_44-48,Masters,Very High,0-5 km,2-3,0–2 yrs,No
50,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,4,Research Director,4,Divorced,17399,9,No,4,3,1,32,1,2,5,4,1,3,49-54,16k-20k,6281.252861602497,2.769988787803887,Above Avg,Male_Divorced,3-5 yrs,Yes,Yes_49-54,College,Very High,0-5 km,6+,3–5 yrs,No
33,Travel_Frequently,Research & Development,1,4,Other,3,Female,4,2,Healthcare Representative,2,Married,5488,1,Yes,3,1,1,6,2,3,6,5,1,2,29-33,6k-10k,6281.252861602497,0.8737110447420963,Below Avg,Female_Married,3-5 yrs,Yes,Yes_29-33,Masters,High,0-5 km,0-1,0–2 yrs,No
41,Travel_Frequently,Research & Development,9,3,Medical,1,Male,3,5,Research Director,3,Divorced,19419,2,No,3,2,1,21,2,4,18,16,0,11,39-43,16k-20k,6281.252861602497,3.091580681094528,Above Avg,Male_Divorced,12+ yrs,Yes,Yes_39-43,Bachelors,Low,6-11 km,2-3,10+ yrs,No
27,Travel_Rarely,Research & Development,16,4,Technical Degree,3,Female,3,1,Laboratory Technician,2,Married,2811,9,No,3,2,1,4,2,3,2,2,2,2,24-28,1k-5k,6281.252861602497,0.44752218417821293,Below Avg,Female_Married,0-2 yrs,Yes,Yes_24-28,Masters,High,12-17 km,6+,0–2 yrs,No
45,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,3633,1,Yes,3,3,1,9,2,3,9,8,0,8,44-48,1k-5k,6281.252861602497,0.5783877962004439,Below Avg,Male_Married,6-8 yrs,Yes,Yes_44-48,College,Very High,18+ km,0-1,6–10 yrs,No
47,Travel_Rarely,Sales,4,2,Life Sciences,4,Female,3,2,Sales Executive,4,Single,4163,1,Yes,3,3,0,9,0,3,9,0,0,7,44-48,1k-5k,6959.17264573991,0.5982032939717913,Below Avg,Female_Single,,Yes,Yes_44-48,College,Very High,0-5 km,0-1,6–10 yrs,No
30,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,3,1,Research Scientist,3,Married,2132,4,Yes,3,2,0,7,2,3,5,2,0,1,29-33,1k-5k,6281.252861602497,0.3394227309384383,Below Avg,Female_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,Low,18+ km,4-5,0–2 yrs,Yes
50,Travel_Rarely,Research & Development,24,3,Life Sciences,4,Male,3,4,Manufacturing Director,3,Married,13973,3,Yes,3,4,1,22,2,3,12,11,1,5,49-54,11k-15k,6281.252861602497,2.2245562004703556,Above Avg,Male_Married,9-11 yrs,Yes,Yes_49-54,Bachelors,Very High,18+ km,2-3,3–5 yrs,No
38,Travel_Frequently,Research & Development,10,1,Medical,3,Male,3,1,Research Scientist,3,Married,2684,0,No,3,2,1,3,0,2,2,1,0,2,34-38,1k-5k,6281.252861602497,0.4273032879168707,Below Avg,Male_Married,0-2 yrs,Yes,Yes_34-38,Below College,High,6-11 km,,0–2 yrs,No
46,Travel_Rarely,Research & Development,7,2,Medical,4,Male,3,3,Manufacturing Director,3,Divorced,10845,6,No,3,2,1,13,3,3,8,7,0,7,44-48,11k-15k,6281.252861602497,1.726566377592572,Above Avg,Male_Divorced,6-8 yrs,Yes,Yes_44-48,College,Very High,6-11 km,6+,6–10 yrs,No
24,Travel_Rarely,Research & Development,17,1,Medical,4,Female,2,2,Manufacturing Director,3,Divorced,4377,1,No,3,2,2,5,6,3,4,2,3,2,24-28,1k-5k,6281.252861602497,0.6968355034322441,Below Avg,Female_Divorced,0-2 yrs,No,No_24-28,Below College,Very High,12-17 km,0-1,0–2 yrs,No
35,Travel_Rarely,Research & Development,14,4,Other,3,Male,2,1,Laboratory Technician,2,Divorced,3743,1,Yes,4,4,1,5,2,1,4,2,0,2,34-38,1k-5k,6281.252861602497,0.5959002260331024,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,Masters,High,12-17 km,0-1,0–2 yrs,Yes
31,Travel_Frequently,Research & Development,1,1,Life Sciences,3,Female,3,2,Manufacturing Director,1,Married,4148,1,No,3,3,1,4,1,3,4,3,0,3,29-33,1k-5k,6281.252861602497,0.6603778085988001,Below Avg,Female_Married,3-5 yrs,Yes,Yes_29-33,Below College,High,0-5 km,0-1,3–5 yrs,No
18,Non-Travel,Research & Development,5,2,Life Sciences,2,Male,3,1,Research Scientist,4,Single,1051,1,No,3,4,0,0,2,3,0,0,0,0,18-23,1k-5k,6281.252861602497,0.16732330685567479,Below Avg,Male_Single,,Yes,Yes_18-23,College,Medium,0-5 km,0-1,0–2 yrs,No
54,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,3,3,Manufacturing Director,3,Married,10739,8,No,3,3,1,22,2,3,10,7,0,8,49-54,11k-15k,6281.252861602497,1.7096907633901917,Above Avg,Female_Married,6-8 yrs,Yes,Yes_49-54,Bachelors,High,12-17 km,6+,6–10 yrs,No
35,Travel_Rarely,Research & Development,25,4,Medical,3,Female,3,3,Healthcare Representative,3,Divorced,10388,1,Yes,3,3,1,16,3,2,16,10,10,1,34-38,11k-15k,6281.252861602497,1.6538101918332537,Above Avg,Female_Divorced,9-11 yrs,No,No_34-38,Masters,High,18+ km,0-1,0–2 yrs,No
30,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,4,3,Research Director,1,Married,11416,0,Yes,3,3,3,9,4,2,8,7,1,7,29-33,11k-15k,6281.252861602497,1.8174718088148272,Above Avg,Female_Married,6-8 yrs,Yes,Yes_29-33,College,Medium,6-11 km,,6–10 yrs,No
20,Travel_Rarely,Research & Development,11,3,Medical,4,Female,2,1,Research Scientist,1,Single,2600,1,Yes,3,1,0,1,2,3,1,0,0,0,18-23,1k-5k,6281.252861602497,0.4139301596810223,Below Avg,Female_Single,,Yes,Yes_18-23,Bachelors,Very High,6-11 km,0-1,0–2 yrs,Yes
30,Travel_Frequently,Research & Development,5,3,Medical,2,Female,3,1,Laboratory Technician,2,Single,2422,0,No,3,1,0,4,3,3,3,2,1,2,29-33,1k-5k,6281.252861602497,0.3855918641336292,Below Avg,Female_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,Medium,0-5 km,,0–2 yrs,Yes
26,Travel_Rarely,Research & Development,2,2,Medical,4,Male,4,2,Manufacturing Director,4,Married,5472,1,No,3,2,0,8,2,3,8,7,1,3,24-28,6k-10k,6281.252861602497,0.8711637822209823,Below Avg,Male_Married,6-8 yrs,Yes,Yes_24-28,College,Very High,0-5 km,0-1,3–5 yrs,No
22,Travel_Rarely,Research & Development,8,1,Life Sciences,2,Male,1,1,Laboratory Technician,1,Married,2451,1,No,3,1,1,4,3,2,4,3,1,1,18-23,1k-5k,6281.252861602497,0.3902087774531483,Below Avg,Male_Married,3-5 yrs,Yes,Yes_18-23,Below College,Medium,6-11 km,0-1,0–2 yrs,No
48,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,2,2,Healthcare Representative,3,Single,4240,2,No,3,4,0,19,0,3,2,2,2,2,44-48,1k-5k,6281.252861602497,0.6750245680952056,Below Avg,Male_Single,0-2 yrs,Yes,Yes_44-48,Bachelors,Low,6-11 km,2-3,0–2 yrs,No
48,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Male,2,3,Healthcare Representative,3,Single,10999,7,No,3,2,0,27,3,3,15,11,4,8,44-48,11k-15k,6281.252861602497,1.7510837793582938,Above Avg,Male_Single,9-11 yrs,No,No_44-48,Masters,High,0-5 km,6+,6–10 yrs,No
41,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,2,Manufacturing Director,3,Single,5003,6,No,3,2,0,8,6,3,2,2,2,1,39-43,6k-10k,6281.252861602497,0.7964971495708286,Below Avg,Female_Single,0-2 yrs,Yes,Yes_39-43,College,Very High,6-11 km,6+,0–2 yrs,No
39,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Female,2,4,Manufacturing Director,4,Married,12742,1,No,3,3,1,21,3,3,21,6,11,8,39-43,11k-15k,6281.252861602497,2.0285761902521484,Above Avg,Female_Married,6-8 yrs,No,No_39-43,Below College,Very High,0-5 km,0-1,6–10 yrs,No
27,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,3,2,Manufacturing Director,4,Married,4227,0,No,3,2,1,4,2,3,3,2,2,2,24-28,1k-5k,6281.252861602497,0.6729549172968005,Below Avg,Female_Married,0-2 yrs,Yes,Yes_24-28,Masters,Low,0-5 km,,0–2 yrs,No
35,Travel_Rarely,Research & Development,10,3,Other,2,Male,3,1,Laboratory Technician,4,Divorced,3917,1,No,4,1,1,3,4,2,3,2,1,2,34-38,1k-5k,6281.252861602497,0.623601705950217,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,Bachelors,Medium,6-11 km,0-1,0–2 yrs,No
42,Travel_Rarely,Sales,5,2,Marketing,4,Male,3,5,Manager,3,Married,18303,6,No,3,2,0,21,3,4,1,0,0,0,39-43,16k-20k,6959.17264573991,2.6300540210342773,Above Avg,Male_Married,,Yes,Yes_39-43,College,Very High,0-5 km,6+,0–2 yrs,No
50,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2380,4,No,3,2,0,8,5,3,1,0,0,0,49-54,1k-5k,6281.252861602497,0.37890530001570505,Below Avg,Male_Married,,Yes,Yes_49-54,Bachelors,Low,6-11 km,4-5,0–2 yrs,No
37,Travel_Rarely,Research & Development,11,2,Medical,1,Female,1,2,Healthcare Representative,2,Married,4777,5,No,3,1,0,15,2,1,1,0,0,0,34-38,1k-5k,6281.252861602497,0.7605170664600936,Below Avg,Female_Married,,Yes,Yes_34-38,College,Low,6-11 km,4-5,0–2 yrs,Yes
41,Non-Travel,Research & Development,7,1,Life Sciences,2,Female,1,5,Research Director,3,Divorced,19973,1,No,4,2,2,21,3,3,21,16,5,10,39-43,16k-20k,6281.252861602497,3.1797796458880994,Above Avg,Female_Divorced,12+ yrs,No,No_39-43,Below College,Medium,6-11 km,0-1,6–10 yrs,No
38,Travel_Rarely,Sales,3,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,6861,8,Yes,3,3,0,19,1,3,1,0,0,0,34-38,6k-10k,6959.17264573991,0.9858930578766418,Around Avg,Male_Single,,Yes,Yes_34-38,Masters,Medium,0-5 km,6+,0–2 yrs,No
26,Non-Travel,Sales,29,2,Medical,2,Male,1,2,Sales Executive,1,Single,4969,8,No,3,4,0,7,6,3,2,2,2,2,24-28,1k-5k,6959.17264573991,0.7140216593192004,Below Avg,Male_Single,0-2 yrs,Yes,Yes_24-28,College,Medium,18+ km,6+,0–2 yrs,Yes
52,Travel_Rarely,Sales,2,1,Marketing,1,Female,1,5,Manager,4,Married,19845,1,No,3,4,1,33,3,3,32,14,6,9,49-54,16k-20k,6959.17264573991,2.8516320847634393,Above Avg,Female_Married,12+ yrs,No,No_49-54,Below College,Low,0-5 km,0-1,6–10 yrs,Yes
44,Travel_Rarely,Sales,28,3,Medical,4,Female,4,4,Sales Executive,4,Married,13320,3,Yes,3,3,1,23,2,3,12,11,11,11,44-48,11k-15k,6959.17264573991,1.9140206283219456,Above Avg,Female_Married,9-11 yrs,No,No_44-48,Bachelors,Very High,18+ km,2-3,10+ yrs,No
50,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,3,Married,6347,0,No,3,1,1,19,3,3,18,7,0,13,49-54,6k-10k,6959.17264573991,0.9120337033002545,Around Avg,Female_Married,6-8 yrs,Yes,Yes_49-54,Bachelors,Very High,0-5 km,,10+ yrs,No
36,Travel_Rarely,Research & Development,16,4,Life Sciences,3,Female,4,1,Laboratory Technician,1,Single,2743,1,No,3,3,0,18,1,3,17,13,15,14,34-38,1k-5k,6281.252861602497,0.4366963184634785,Below Avg,Female_Single,12+ yrs,No,No_34-38,Masters,High,12-17 km,0-1,10+ yrs,Yes
39,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,3,Manufacturing Director,1,Single,10880,1,Yes,3,3,0,21,2,3,21,6,2,8,39-43,11k-15k,6281.252861602497,1.7321385143575088,Above Avg,Female_Single,6-8 yrs,Yes,Yes_39-43,Bachelors,Very High,18+ km,0-1,6–10 yrs,No
33,Non-Travel,Sales,8,1,Life Sciences,2,Female,2,1,Sales Representative,4,Single,2342,0,No,3,4,0,3,2,2,2,2,2,2,29-33,1k-5k,6959.17264573991,0.33653425762237216,Below Avg,Female_Single,0-2 yrs,Yes,Yes_29-33,Below College,Medium,6-11 km,,0–2 yrs,No
45,Travel_Rarely,Sales,11,2,Life Sciences,4,Female,3,4,Manager,4,Married,17650,3,No,3,2,1,26,4,4,9,3,1,1,44-48,16k-20k,6959.17264573991,2.5362210277689448,Above Avg,Female_Married,3-5 yrs,Yes,Yes_44-48,College,Very High,6-11 km,2-3,0–2 yrs,No
32,Non-Travel,Research & Development,29,4,Medical,4,Female,3,1,Laboratory Technician,3,Single,4025,9,No,3,2,0,10,2,3,8,7,7,7,29-33,1k-5k,6281.252861602497,0.6407957279677364,Below Avg,Female_Single,6-8 yrs,No,No_29-33,Masters,Very High,18+ km,6+,6–10 yrs,No
34,Travel_Rarely,Sales,1,4,Marketing,2,Male,4,2,Sales Executive,4,Divorced,9725,0,No,3,4,1,16,2,2,15,1,0,9,34-38,6k-10k,6959.17264573991,1.3974362320143334,Above Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,Masters,Medium,0-5 km,,6–10 yrs,No
45,Travel_Rarely,Human Resources,24,4,Medical,2,Male,3,1,Human Resources,2,Single,2177,1,No,3,1,0,6,3,3,6,3,0,4,44-48,1k-5k,6654.507936507936,0.3271466531817553,Below Avg,Male_Single,3-5 yrs,Yes,Yes_44-48,Masters,Medium,18+ km,0-1,3–5 yrs,No
53,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,7525,2,No,3,1,1,30,2,3,15,7,6,12,49-54,6k-10k,6959.17264573991,1.0813066988080062,Around Avg,Female_Married,6-8 yrs,No,No_49-54,Bachelors,High,0-5 km,2-3,10+ yrs,No
36,Travel_Rarely,Research & Development,15,3,Other,1,Male,3,2,Laboratory Technician,3,Divorced,4834,7,No,3,2,1,9,3,2,1,0,0,0,34-38,1k-5k,6281.252861602497,0.7695916891915622,Below Avg,Male_Divorced,,Yes,Yes_34-38,Bachelors,Low,12-17 km,6+,0–2 yrs,Yes
26,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,1,Research Scientist,1,Married,2042,6,Yes,3,2,1,6,2,3,3,2,1,2,24-28,1k-5k,6281.252861602497,0.3250943792571721,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Bachelors,Low,0-5 km,6+,0–2 yrs,Yes
34,Travel_Rarely,Sales,10,4,Life Sciences,3,Female,3,1,Sales Representative,3,Married,2220,1,Yes,3,4,1,1,2,3,1,1,0,0,34-38,1k-5k,6959.17264573991,0.3190034380536576,Below Avg,Female_Married,0-2 yrs,Yes,Yes_34-38,Masters,High,6-11 km,0-1,0–2 yrs,No
28,Travel_Rarely,Sales,10,1,Medical,4,Male,3,1,Sales Representative,2,Married,1052,1,No,4,2,0,1,5,3,1,0,0,0,24-28,1k-5k,6959.17264573991,0.1511673949695711,Below Avg,Male_Married,,Yes,Yes_24-28,Below College,Very High,6-11 km,0-1,0–2 yrs,No
38,Travel_Frequently,Research & Development,3,4,Other,3,Male,3,1,Research Scientist,3,Married,2821,3,No,3,1,1,8,2,3,2,2,2,2,34-38,1k-5k,6281.252861602497,0.4491142232539092,Below Avg,Male_Married,0-2 yrs,Yes,Yes_34-38,Masters,High,0-5 km,2-3,0–2 yrs,No
50,Travel_Rarely,Research & Development,2,4,Medical,2,Male,3,5,Research Director,3,Married,19237,2,Yes,3,4,1,29,2,2,8,1,7,7,49-54,16k-20k,6281.252861602497,3.062605569916856,Above Avg,Male_Married,0-2 yrs,No,No_49-54,Masters,Medium,0-5 km,2-3,6–10 yrs,No
37,Travel_Rarely,Research & Development,3,3,Other,4,Female,3,2,Healthcare Representative,2,Single,4107,3,No,3,1,0,8,3,2,4,3,0,1,34-38,1k-5k,6281.252861602497,0.6538504483884456,Below Avg,Female_Single,3-5 yrs,Yes,Yes_34-38,Bachelors,Very High,0-5 km,2-3,0–2 yrs,No
40,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,2,Sales Executive,1,Married,8396,1,No,3,2,1,8,3,2,7,7,7,5,39-43,6k-10k,6959.17264573991,1.2064652549092385,Above Avg,Male_Married,6-8 yrs,No,No_39-43,Bachelors,High,18+ km,0-1,3–5 yrs,No
26,Travel_Frequently,Research & Development,1,1,Medical,1,Female,2,1,Research Scientist,3,Divorced,2007,1,No,3,3,2,5,5,3,5,3,1,3,24-28,1k-5k,6281.252861602497,0.31952224249223526,Below Avg,Female_Divorced,3-5 yrs,Yes,Yes_24-28,Below College,Low,0-5 km,0-1,3–5 yrs,No
46,Travel_Rarely,Research & Development,1,4,Medical,4,Male,3,5,Research Director,4,Divorced,19627,9,No,3,4,2,23,0,3,2,2,2,2,44-48,16k-20k,6281.252861602497,3.1246950938690095,Above Avg,Male_Divorced,0-2 yrs,Yes,Yes_44-48,Masters,Very High,0-5 km,6+,0–2 yrs,No
54,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,3,Sales Executive,3,Married,10686,6,No,3,2,1,13,4,3,9,4,7,0,49-54,11k-15k,6959.17264573991,1.535527359928552,Above Avg,Female_Married,3-5 yrs,No,No_49-54,Masters,High,0-5 km,6+,0–2 yrs,No
36,Travel_Rarely,Research & Development,12,5,Medical,4,Female,2,3,Manufacturing Director,4,Single,8858,0,No,3,2,0,15,2,2,14,8,7,8,34-38,6k-10k,6281.252861602497,1.410228213251729,Above Avg,Female_Single,6-8 yrs,No,No_34-38,Doctorate,Very High,12-17 km,,6–10 yrs,No
43,Travel_Rarely,Sales,25,3,Medical,3,Male,2,3,Sales Executive,4,Divorced,10798,5,No,3,3,1,18,5,3,1,0,0,0,39-43,11k-15k,6959.17264573991,1.5516212270736014,Above Avg,Male_Divorced,,Yes,Yes_39-43,Bachelors,High,18+ km,4-5,0–2 yrs,No
20,Travel_Frequently,Sales,9,3,Marketing,4,Female,3,1,Sales Representative,4,Single,2323,1,Yes,3,2,0,2,3,3,2,2,0,2,18-23,1k-5k,6959.17264573991,0.33380404801740843,Below Avg,Female_Single,0-2 yrs,Yes,Yes_18-23,Bachelors,Very High,6-11 km,0-1,0–2 yrs,Yes
21,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,2,1,Laboratory Technician,1,Single,1416,1,No,3,1,0,1,6,2,1,0,1,0,18-23,1k-5k,6281.252861602497,0.22543273311858752,Below Avg,Female_Single,,Yes,Yes_18-23,Bachelors,High,6-11 km,0-1,0–2 yrs,Yes
46,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Female,2,2,Research Scientist,1,Divorced,4615,8,Yes,4,1,3,19,2,3,16,13,1,7,44-48,1k-5k,6281.252861602497,0.7347260334338146,Below Avg,Female_Divorced,12+ yrs,Yes,Yes_44-48,Masters,Very High,6-11 km,6+,6–10 yrs,No
51,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,3,1,Research Scientist,3,Married,2461,9,Yes,3,3,3,18,2,4,10,0,2,7,49-54,1k-5k,6281.252861602497,0.3918008165288446,Below Avg,Male_Married,,Yes,Yes_49-54,Masters,Low,0-5 km,6+,6–10 yrs,Yes
28,Non-Travel,Research & Development,24,2,Technical Degree,2,Male,2,3,Healthcare Representative,1,Single,8722,1,No,3,1,0,10,2,2,10,7,1,9,24-28,6k-10k,6281.252861602497,1.3885764818222601,Above Avg,Male_Single,6-8 yrs,Yes,Yes_24-28,College,Medium,18+ km,0-1,6–10 yrs,Yes
26,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,1,Laboratory Technician,1,Married,3955,1,No,3,1,2,6,2,3,5,3,1,3,24-28,1k-5k,6281.252861602497,0.6296514544378627,Below Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,College,Low,0-5 km,0-1,3–5 yrs,No
30,Travel_Rarely,Research & Development,20,3,Other,3,Male,3,2,Manufacturing Director,1,Married,9957,0,No,3,3,1,7,1,2,6,2,0,2,29-33,6k-10k,6281.252861602497,1.5851933076707458,Above Avg,Male_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,High,18+ km,,0–2 yrs,No
41,Travel_Rarely,Research & Development,7,2,Technical Degree,2,Female,4,1,Research Scientist,3,Married,3376,1,No,3,3,0,10,3,3,10,6,0,8,39-43,1k-5k,6281.252861602497,0.5374723919550505,Below Avg,Female_Married,6-8 yrs,Yes,Yes_39-43,College,Medium,6-11 km,0-1,6–10 yrs,No
38,Travel_Rarely,Research & Development,17,1,Life Sciences,3,Female,2,3,Healthcare Representative,3,Married,8823,0,No,3,1,1,20,4,2,19,9,1,9,34-38,6k-10k,6281.252861602497,1.4046560764867921,Above Avg,Female_Married,9-11 yrs,Yes,Yes_34-38,Below College,High,12-17 km,,6–10 yrs,No
40,Travel_Rarely,Research & Development,20,4,Technical Degree,1,Male,3,3,Healthcare Representative,4,Married,10322,4,No,4,4,1,14,6,3,11,10,11,1,39-43,11k-15k,6281.252861602497,1.6433027339336586,Above Avg,Male_Married,9-11 yrs,No,No_39-43,Masters,Low,18+ km,4-5,0–2 yrs,No
27,Non-Travel,Research & Development,8,5,Life Sciences,1,Male,1,1,Laboratory Technician,3,Married,4621,1,No,3,4,3,3,4,3,3,2,1,2,24-28,1k-5k,6281.252861602497,0.7356812568792324,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Doctorate,Low,6-11 km,0-1,0–2 yrs,No
28,Travel_Rarely,Research & Development,10,3,Other,3,Female,3,2,Research Scientist,3,Single,3660,3,No,3,4,0,10,4,4,8,7,1,7,24-28,1k-5k,6281.252861602497,0.5826863017048237,Below Avg,Female_Single,6-8 yrs,Yes,Yes_24-28,Bachelors,High,6-11 km,2-3,6–10 yrs,No
44,Travel_Rarely,Human Resources,1,2,Medical,2,Male,2,3,Human Resources,1,Married,10482,9,No,3,4,1,24,1,3,20,6,3,6,44-48,11k-15k,6654.507936507936,1.5751728151819748,Above Avg,Male_Married,6-8 yrs,No,No_44-48,College,Medium,0-5 km,6+,6–10 yrs,Yes
33,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,2,3,Healthcare Representative,4,Divorced,7119,4,No,3,3,1,9,2,3,3,2,1,2,29-33,6k-10k,6281.252861602497,1.133372617988153,Above Avg,Male_Divorced,0-2 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,4-5,0–2 yrs,No
35,Travel_Rarely,Sales,4,3,Technical Degree,4,Male,3,3,Sales Executive,1,Single,9582,0,Yes,4,1,0,9,2,3,8,7,4,7,34-38,6k-10k,6959.17264573991,1.3768878123559223,Above Avg,Male_Single,6-8 yrs,No,No_34-38,Bachelors,Very High,0-5 km,,6–10 yrs,Yes
33,Travel_Frequently,Research & Development,29,4,Medical,1,Female,2,2,Research Scientist,3,Single,4508,1,No,4,2,0,14,4,3,13,7,3,8,29-33,1k-5k,6281.252861602497,0.7176912153238648,Below Avg,Female_Single,6-8 yrs,No,No_29-33,Masters,Low,18+ km,0-1,6–10 yrs,Yes
28,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,3,1,Laboratory Technician,3,Divorced,2207,1,No,3,4,1,4,5,2,4,2,2,2,24-28,1k-5k,6281.252861602497,0.3513630240061601,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,College,Low,12-17 km,0-1,0–2 yrs,No
34,Travel_Frequently,Research & Development,3,1,Life Sciences,1,Male,3,2,Healthcare Representative,4,Single,7756,0,No,3,3,0,7,1,2,6,2,0,4,34-38,6k-10k,6281.252861602497,1.2347855071100033,Above Avg,Male_Single,0-2 yrs,Yes,Yes_34-38,Below College,Low,0-5 km,,3–5 yrs,No
37,Travel_Rarely,Sales,10,4,Life Sciences,4,Female,2,2,Sales Executive,4,Divorced,6694,2,Yes,3,3,3,8,5,3,1,0,0,0,34-38,6k-10k,6959.17264573991,0.9618959524014343,Around Avg,Female_Divorced,,Yes,Yes_34-38,Masters,Very High,6-11 km,2-3,0–2 yrs,No
25,Travel_Rarely,Research & Development,4,1,Technical Degree,4,Male,3,1,Laboratory Technician,4,Married,3691,1,Yes,3,2,1,7,3,4,7,7,5,6,24-28,1k-5k,6281.252861602497,0.587621622839482,Below Avg,Male_Married,6-8 yrs,No,No_24-28,Below College,Very High,0-5 km,0-1,6–10 yrs,Yes
26,Travel_Rarely,Research & Development,21,3,Medical,1,Male,3,1,Laboratory Technician,3,Divorced,2377,1,No,4,3,1,1,0,2,1,1,0,0,24-28,1k-5k,6281.252861602497,0.37842768829299617,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,Bachelors,Low,18+ km,0-1,0–2 yrs,Yes
33,Travel_Rarely,Research & Development,25,3,Medical,1,Male,2,1,Research Scientist,2,Single,2313,4,Yes,4,2,0,5,0,3,2,2,2,2,29-33,1k-5k,6281.252861602497,0.3682386382085402,Below Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,Low,18+ km,4-5,0–2 yrs,Yes
42,Travel_Rarely,Research & Development,2,2,Medical,4,Male,3,4,Manager,1,Married,17665,0,No,3,4,1,23,3,3,22,6,13,7,39-43,16k-20k,6281.252861602497,2.8123370272174073,Above Avg,Male_Married,6-8 yrs,No,No_39-43,College,Very High,0-5 km,,6–10 yrs,No
28,Travel_Frequently,Research & Development,1,3,Medical,1,Male,2,1,Laboratory Technician,2,Divorced,2596,1,No,3,1,2,1,2,3,1,0,0,0,24-28,1k-5k,6281.252861602497,0.4132933440507438,Below Avg,Male_Divorced,,Yes,Yes_24-28,Bachelors,Low,0-5 km,0-1,0–2 yrs,Yes
